trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
772,False,"{'a': 0.002, 'e': 0.21395276770062824}",25,18,5.717246912641505,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.2135252897856346}",25,15,18.620396621595425,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21309866597208482}",20,13,15.565316989230013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21267289455348304}",25,10,-0.5885401391685183,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 0}",1
776,False,"{'a': 0.002, 'e': 0.21224797382674304}",25,17,13.629312396929514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
777,False,"{'a': 0.002, 'e': 0.21182390209218135}",20,10,8.814960934521254,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,8,18.811401292507067,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21097829881783206}",25,14,-24.15637158854763,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
780,False,"{'a': 0.002, 'e': 0.21055676389563024}",20,2,15.481562135022322,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
781,False,"{'a': 0.002, 'e': 0.21013607120076472}",30,17,12.469852316768893,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.2097162190504642}",20,10,10.831447154596523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20929720576531952}",25,0,22.833587991686837,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
784,False,"{'a': 0.002, 'e': 0.20887902966927693}",30,8,25.07395346846264,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20846168908963153}",30,16,0.07786181867604158,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.20804518235702046}",30,14,-1.5401076196308452,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
787,False,"{'a': 0.002, 'e': 0.2076295078054162}",35,0,-143.78071777896005,"{0: 28, 1: 1, 2: 2, 3: 0, 4: 4}",0
788,False,"{'a': 0.002, 'e': 0.20721466377212}",25,0,10.893535279417586,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
789,False,"{'a': 0.002, 'e': 0.20680064859775515}",20,10,-1.2453850674882059,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20638746062626045}",20,0,17.05607266832036,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
791,False,"{'a': 0.002, 'e': 0.20597509820488344}",25,12,13.768298959195858,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.2055635596841739}",30,23,3.3253744372682954,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20515284341797715}",20,13,-9.823363250584896,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20474294776342764}",25,18,14.383504996405897,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20433387108094214}",25,13,-22.850443469525356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
796,False,"{'a': 0.002, 'e': 0.20392561173421342}",25,0,0.9987306725405762,"{0: 22, 1: 2, 2: 0, 3: 1, 4: 0}",0
797,False,"{'a': 0.002, 'e': 0.20351816809020354}",20,8,-0.9595898508902501,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20311153851913738}",20,6,-10.100340676334628,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.2027057213944961}",20,15,8.18425558053664,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2023007150930107}",20,13,-19.392579154166338,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
801,False,"{'a': 0.002, 'e': 0.20189651799465538}",30,8,9.458683996066208,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20149312848264125}",20,14,-1.1112644666011606,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.20109054494340972}",20,13,12.48064022571371,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20068876576662606}",20,16,7.774625210420574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.20028778934517305}",25,19,10.692073870353608,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.1998876140751445}",25,0,15.791717665472069,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
807,False,"{'a': 0.002, 'e': 0.19948823835583873}",20,0,-23.741646491752334,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
808,False,"{'a': 0.002, 'e': 0.1990896605897524}",20,9,-5.540413612710721,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19869187918257386}",20,8,14.591570679637476,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19829489254317698}",20,15,4.201807081365677,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,2,15.510697817930385,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",25,10,15.178460637109117,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",25,20,12.056277600249064,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,0,31.583292143427656,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",25,16,-29.070708114276684,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",30,19,24.015774004240555,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",20,11,-27.101566689277426,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",25,1,-10.306540204019374,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",30,16,14.056938574933952,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",25,7,-65.93772271191293,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 2}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",25,19,12.218165069460339,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",25,8,22.982067366187938,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,10,7.157263100248043,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,16,8.17253008177683,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,0,3.2671974757084388,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",25,3,36.8866062572737,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",30,14,5.021042382300226,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",30,22,13.661062257055331,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",25,14,7.1029838906224185,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",35,23,21.54220949095346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",20,0,10.133557635992823,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",20,0,-47.2974241967042,"{0: 17, 1: 0, 2: 0, 3: 2, 4: 1}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",25,0,25.73808024808097,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",25,18,-10.158273037984852,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,14,11.081615439896577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,14,-13.7680799280424,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",25,18,10.651321923760626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",30,12,4.638476950845111,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,1,17.161392640116333,"{0: 27, 1: 0, 2: 1, 3: 1, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",25,8,11.244263829048556,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",30,5,24.03354668761654,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",20,10,10.010814246001154,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",25,11,16.001453270682433,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",25,20,8.64352228852318,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,3,-24.200821443649215,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",30,16,-17.790438563769115,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,3,-26.43524022781636,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 1}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",20,0,22.02221607064029,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",20,10,18.813136912286403,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,16,6.805328632640865,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",20,0,19.09257873991,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
852,False,"{'a': 0.002, 'e': 0.182318522128221}",25,18,4.198761160094437,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,14,-31.39696802460157,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 1}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",25,15,-21.601893047948018,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",20,6,25.26438047530478,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",35,11,-14.099855161935848,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,0,29.00538311018037,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",20,8,11.95027271018825,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",30,11,-30.047344632400428,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 1}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",20,9,19.954052007902412,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,11,22.153613654134535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",20,7,18.297568009621074,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",20,14,13.495769890371564,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",35,18,13.88966994685758,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",20,3,-62.660248127624975,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 2}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",30,15,-7.570367319776488,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",20,13,-9.086405815047435,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",25,0,-27.09289578171831,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,13,6.7743442699555505,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",30,14,-57.148385134598854,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 2}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",20,0,13.059986873753322,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",30,5,-36.851416755690494,"{0: 21, 1: 2, 2: 0, 3: 1, 4: 1}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",25,18,14.094652518687115,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",35,21,26.405756110686394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",20,10,18.94062803538239,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",20,5,12.6044423926163,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",25,0,21.180821075624433,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",20,1,-22.68087357251617,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 1}",1
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",35,19,29.871091633340583,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",20,11,19.3252342242866,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",35,4,40.678137070480425,"{0: 30, 1: 1, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",20,7,-19.418710726117585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",20,16,8.766866773626441,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,0,15.574108320761015,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",35,13,28.171003180396422,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",35,5,-18.80693324245941,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",25,10,-1.962836531506795,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",25,5,-16.243993948729905,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",20,2,29.262474823984057,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",25,13,6.789522002820199,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",20,0,-12.611511426543798,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,0,23.88829314952814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",30,10,0.8840029172971648,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.167629347809757}",30,21,14.893049328572229,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",25,17,15.138496729685777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",25,15,-0.20302979319302583,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",20,16,8.158489245986729,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",30,17,22.945919006255615,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",35,12,27.040441744201665,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",20,8,-31.05662512857384,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",25,15,13.128196233120876,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",25,14,11.475834125737686,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",20,9,-44.10039864902656,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",25,5,14.845239476333495,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",30,14,-5.465049048074732,"{0: 13, 1: 2, 2: 0, 3: 1, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",20,0,21.181171337255204,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",20,0,-4.861733199299245,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",30,16,19.569445962453035,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",25,16,16.3438441466858,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",25,7,27.256055381103046,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",30,0,-19.226373159698596,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",20,16,7.4928971238999615,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",20,0,13.305836072042737,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",35,22,24.477101351873362,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,2,17.103012623079483,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",35,14,-10.280183487031206,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",25,11,16.612591646434208,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",30,17,-19.195555889322073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",20,0,29.455598948068165,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",20,10,-39.45690279429342,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",30,2,29.265885509705576,"{0: 27, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",25,5,-5.092170885241395,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",20,12,15.777078000869604,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",20,0,11.103283886160993,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",20,4,-15.742403737727027,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,0,17.544642746670768,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",20,2,-8.888909088596348,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",20,3,-8.895855021684191,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",30,18,21.056915455183773,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",20,10,4.111630452698497,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",35,5,29.218066210543224,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",20,10,-17.30823844676899,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,6,22.33717024372491,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",35,16,34.70209046762794,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",20,0,-31.364248058351116,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,13,10.27898486109303,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",25,16,4.1139386096224015,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",20,5,2.0727458461155157,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,13,5.362622893546697,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",25,5,23.382549319161686,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",25,7,-27.068250515361946,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,6,23.704996246587083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",20,12,15.024155786043833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",25,0,25.257453947008834,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",25,8,16.064421481469026,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",25,15,10.032963598589179,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",30,16,-5.589410313330523,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",25,13,-9.137271025760935,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",20,13,15.02951420419814,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",20,9,18.135549964209588,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",25,9,26.602791500083104,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",20,3,-15.511273604810048,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",20,12,5.965663365892749,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",30,17,27.094205274501533,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",25,16,8.033326400606189,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",20,0,-31.825862011802336,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
